_id,ADDRESS_POINT_ID,ADDRESS_NUMBER,LINEAR_NAME_FULL,ADDRESS_FULL,POSTAL_CODE,MUNICIPALITY,CITY,PLACE_NAME,GENERAL_USE_CODE,CENTRELINE_ID,LO_NUM,LO_NUM_SUF,HI_NUM,HI_NUM_SUF,LINEAR_NAME_ID,X,Y,LONGITUDE,LATITUDE,OBJECTID,FTH_PRIORITY,FTH_ORGANIZATION,FTH_FAITH,FTH_DENOMINATION,FTH_GROUPING,FTH_PHONE,FTH_EXTENSION,FTH_FAX,FTH_CELL,FTH_HOME,FTH_SALUTATION,FTH_FIRST_NAME,FTH_LAST_NAME,FTH_POSITION,FTH_EMAIL,FTH_CONTACT,FTH_WEBSITE,FTH_FORUM,WARD_NAME,WARD_NUMBER,COMM_COUNCIL_NAME,COMM_COUNCIL_CODE,NEIGHBOURHOOD_NAME,geometry
61,5710738,23,Superior Ave,23 Superior Ave,M8V 2M5,ETOBICOKE,Toronto,,112001,30017845,23,,,,2562,,,,,58,,Connaught Masonic Hall,Christian,,,,,,,,,,,,,,,,Etobicoke-Lakeshore (3),3,ETOBICOKE YORK COMMUNITY COUNCIL,WE,Mimico (17),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.4895245167046, 43.6154296287832]]}"
62,7973963,329,Royal York Rd,329 Royal York Rd,M8Y2P8,ETOBICOKE,Toronto,Christ Church,109001,7973940,329,,,,2413,,,,,59,,Christ Church,Christian,,,,,,,,,,,,,,,,Etobicoke-Lakeshore (3),3,ETOBICOKE YORK COMMUNITY COUNCIL,WE,Mimico (17),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.4982907679255, 43.6169974943963]]}"
63,1020690,60,Newcastle St,60 Newcastle St,M8Y1A3,ETOBICOKE,Toronto,,113001,913655,60,,,,2170,,,,,60,,Society Of St. Vincent De Pa,Catholic,,,,,,,,,,,,,,,,Etobicoke-Lakeshore (3),3,ETOBICOKE YORK COMMUNITY COUNCIL,WE,Mimico (17),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.49730419724462, 43.6182063111639]]}"
64,7884254,277,Royal York Rd,277 Royal York Rd,M8V2V8,ETOBICOKE,Toronto,,100001,7847513,277,,,,2413,,,,,61,,St Leo'S Catholic Church,Catholic,,,,,,,,,,,,,,,,Etobicoke-Lakeshore (3),3,ETOBICOKE YORK COMMUNITY COUNCIL,WE,Mimico (17),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.4970058445702, 43.6142707949623]]}"
65,547288,15,Olive Ave,15 Olive Ave,M2N 4N4,NORTH YORK,Toronto,Willowdale Baptist Church,109001,30015598,15,,,,4102,,,,,1404,,Willowdale Baptist Church,Christian,,,,,,,,,,,,,,,,Willowdale (18),18,NORTH YORK COMMUNITY COUNCIL,NO,Willowdale East (51),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.4143428029228, 43.778541434211]]}"
66,10071361,38,Ellerslie Ave,38 Ellerslie Ave,M2N1X8,NORTH YORK,Toronto,Willowdale Presbyterian Church,109001,10071358,38,,,,5496,,,,,1405,,Willowdale Presbyterian Chur,Christian,,,4162218373,,,,,,,,,,,,,Willowdale (18),18,NORTH YORK COMMUNITY COUNCIL,NO,Willowdale West (37),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.4160653164005, 43.77172734608891]]}"
67,573137,65,Waterloo Ave,65 Waterloo Ave,M3H3Y1,NORTH YORK,Toronto,,109001,440149,65,,,,4635,,,,,1406,13,Moriah Congregation,Jewish,,,,,,,,,,,,,,,,York Centre (6),6,NORTH YORK COMMUNITY COUNCIL,NO,Bathurst Manor (34),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.4427009539637, 43.7587482058759]]}"
68,525991,12,Heaton St,12 Heaton St,M3H4Y6,NORTH YORK,Toronto,Lodzer Centre Congregation,109001,440454,12,,,,5816,,,,,1407,13,Lodzer Centre Congregation,Jewish,,,4166366665,,,,,,,,,,,,,York Centre (6),6,NORTH YORK COMMUNITY COUNCIL,NO,Bathurst Manor (34),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.4405455925684, 43.7573425232076]]}"
69,13969612,135,Adelaide St E,135 Adelaide St E,M5C1L8,former TORONTO,Toronto,,109001,8313442,135,,,,2851,,,,,62,,Diocese Of Toronto,Christian,,,4163636021,,,,,,,,,,,,,Toronto Centre (13),13,TORONTO AND EAST YORK COMMUNITY COUNCIL,SO,Church-Yonge Corridor (75),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.3741601310653, 43.6512244645308]]}"
70,8351476,160,The Esplanade,160 The Esplanade,M5A3T2,former TORONTO,Toronto,,100001,8351475,160,,,,4541,,,,,63,,Church In The City,Christian,,,4162037117,,,,,,,,,,,,,Toronto Centre (13),13,TORONTO AND EAST YORK COMMUNITY COUNCIL,SO,Waterfront Communities-The Islands (77),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.3690625857303, 43.6489708116305]]}"
71,352127,2685,Kingston Rd,2685 Kingston Rd,M1M1M4,SCARBOROUGH,Toronto,Msgr. Fraser College Scarborough Campus,102004,112019,2685,,,,3786,,,,,64,,Scarboro Foreign Mission,Catholic,,,4162617135,,,,,,,,,,,,,Scarborough Southwest (20),20,SCARBOROUGH COMMUNITY COUNCIL,EA,Cliffcrest (123),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.2408618204948, 43.7169075119675]]}"
72,388220,3566,St Clair Ave E,3566 St Clair Ave E,M1K1M2,SCARBOROUGH,Toronto,,112001,111963,3566,,,,339,,,,,65,7,The Church Of St George,Christian,Anglican,Mainstream,(416) 267-3962,,,,,Rev.,Arnold,Hancock,Minister,st.georgescarborough@bellnet.org,,,emailed/left message,Scarborough Southwest (20),20,SCARBOROUGH COMMUNITY COUNCIL,EA,Kennedy Park (124),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.2590892317018, 43.7173247326401]]}"
73,14600458,3576,St Clair Ave E,3576 St Clair Ave E,M1K1M2,SCARBOROUGH,Toronto,,109001,111961,3576,,,,339,,,,,66,7,Church Of God,Christian,Pentecostal,Evangelical,(416) 261-8471,,,,,,,,,,,,left message,Scarborough Southwest (20),20,SCARBOROUGH COMMUNITY COUNCIL,EA,Kennedy Park (124),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.2580048821527, 43.7175211717078]]}"
74,395734,689,Warden Ave,689 Warden Ave,M1L4R6,SCARBOROUGH,Toronto,,113001,112489,689,,,,9187,,,,,67,,Dominion Worship Centre,Christian,,,4166938787,,,,,,,,,,,,,Scarborough Southwest (20),20,SCARBOROUGH COMMUNITY COUNCIL,EA,Clairlea-Birchmount (120),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.2775744388675, 43.70769927361891]]}"
75,8211745,90,Northline Rd,90 Northline Rd,M4B3E5,NORTH YORK,Toronto,,115001,14676230,90,,,,270,,,,,68,12,St.Theresa'S Well Of Life,Christian,,Evangelical,(416) 288-1728,,,,,,,,,,,,,Beaches-East York (19),19,NORTH YORK COMMUNITY COUNCIL,NO,Victoria Village (43),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.3065772083036, 43.7168803262236]]}"
76,8609184,83,Sunrise Ave,83 Sunrise Ave,M4A1A9,NORTH YORK,Toronto,,115001,8609174,83,,,,347,,,,,69,12,Christian Family Worship Cen,Christian,,Evangelical,(416) 285-0007,,,,,,,,,,,,,Beaches-East York (19),19,NORTH YORK COMMUNITY COUNCIL,NO,Victoria Village (43),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.3069067702, 43.7179445614895]]}"
77,8609184,83,Sunrise Ave,83 Sunrise Ave,M4A1A9,NORTH YORK,Toronto,,115001,8609174,83,,,,347,,,,,70,12,Refuge Tabernacle Of Jesus,Christian,,Evangelical,(416) 245-5897,,,,,,,,,,,,,Beaches-East York (19),19,NORTH YORK COMMUNITY COUNCIL,NO,Victoria Village (43),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.3069067702, 43.7179445614895]]}"
78,8609197,69,Sunrise Ave,69 Sunrise Ave,M4A1A9,NORTH YORK,Toronto,,115001,8609194,69,,,,347,,,,,71,12,True Jesus Church,Christian,,Evangelical,(416) 755-6052,,,,,,,,,,,,,Beaches-East York (19),19,NORTH YORK COMMUNITY COUNCIL,NO,Victoria Village (43),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.3060791578261, 43.7182664223637]]}"
79,8609196,65,Sunrise Ave,65 Sunrise Ave,M4A1A9,NORTH YORK,Toronto,,115001,8609194,65,,,,347,,,,,72,12,World Ablaze Ministries,Christian,,Evangelical,,,,,,,,,,,,,,Beaches-East York (19),19,NORTH YORK COMMUNITY COUNCIL,NO,Victoria Village (43),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.305785835521, 43.718312325805]]}"
80,11485111,36,Cranfield Rd,36 Cranfield Rd,M4B3H3,EAST YORK,Toronto,,115001,11485109,36,,,,76,,,,,73,,Church Of God (Seventh Day),Christian,,,,,,,,,,,,,,,,Beaches-East York (19),19,TORONTO AND EAST YORK COMMUNITY COUNCIL,SO,O'Connor-Parkview (54),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.310092154436, 43.7151342877979]]}"
81,8594190,2723,St Clair Ave E,2723 St Clair Ave E,M4B1M8,EAST YORK,Toronto,Church Of St Columba and All,109001,8594192,2723,,,,339,,,,,74,,Church Of St Columba,Christian,,,4167550301,,,,,,,,,,,,,Beaches-East York (19),19,TORONTO AND EAST YORK COMMUNITY COUNCIL,SO,O'Connor-Parkview (54),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.31007931829, 43.7057435447297]]}"
82,8608834,2851,St Clair Ave E,2851 St Clair Ave E,M4B1N4,EAST YORK,Toronto,,115001,8608835,2851,,,,339,,,,,75,,Bible Stories Alive,Christian,,,4167555918,,,,,,,,,,,,,Beaches-East York (19),19,TORONTO AND EAST YORK COMMUNITY COUNCIL,SO,O'Connor-Parkview (54),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.3039674529029, 43.70701741959551]]}"
83,388153,3170,St Clair Ave E,3170 St Clair Ave E,M1L1V6,SCARBOROUGH,Toronto,Our Lady Of Fatima,109001,112348,3170,,,,339,,,,,76,,Our Lady Of Fatima Roman Cat,Catholic,,,,,,,,,,,,,,,,Scarborough Southwest (20),20,SCARBOROUGH COMMUNITY COUNCIL,EA,Clairlea-Birchmount (120),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.29417786067002, 43.7096672327247]]}"
84,388168,3240,St Clair Ave E,3240 St Clair Ave E,,SCARBOROUGH,Toronto,Clairlea Park Presbyterian,109001,112297,3240,,,,339,,,,,77,,Clairlea Park Presbyterian C,Christian,,,4167593901,,,,,,,,,,,,,Scarborough Southwest (20),20,SCARBOROUGH COMMUNITY COUNCIL,EA,Clairlea-Birchmount (120),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.2892940238461, 43.7105166408826]]}"
85,10364792,383,Dawes Rd,383 Dawes Rd,M4B2E3,EAST YORK,Toronto,Dawes Rd Gospel Church,109001,10364790,383,,,,88,,,,,78,8,Dawes Road Gospel Church,Christian,,Evangelical,(416) 757-2633,,,,,,,,,,,,,Beaches-East York (19),19,TORONTO AND EAST YORK COMMUNITY COUNCIL,SO,Crescent Town (61),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.2966673913737, 43.7012613232788]]}"
86,6427661,975,Cosburn Ave,975 Cosburn Ave,M4C2W8,EAST YORK,Toronto,,109001,20040175,975,,,,70,,,,,79,,Christadelphian Ecclesia,Christian,,,4167559110,,,,,,,,,,,,,Beaches-East York (19),19,TORONTO AND EAST YORK COMMUNITY COUNCIL,SO,Woodbine-Lumsden (60),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.311388577645, 43.6969227044476]]}"
87,843418,700,Milverton Blvd,700 Milverton Blvd,M4C1X9,former TORONTO,Toronto,,109001,1139259,700,,,,254,,,,,80,,Church Of The Resurrection,Christian,,,,,,,,,,,,,,,,Beaches-East York (19),19,TORONTO AND EAST YORK COMMUNITY COUNCIL,SO,Danforth Village - Toronto (66),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.3147993835947, 43.6889688892687]]}"
88,8232365,363,Main St,363 Main St,M4C4X6,former TORONTO,Toronto,Church Of The Nazarene,109001,14016698,363,,,,234,,,,,81,,Church Of The Nazarene,Christian,,,4166997343,,,,,,,,,,,,,Beaches-East York (19),19,TORONTO AND EAST YORK COMMUNITY COUNCIL,SO,East End-Danforth (62),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.3025844672378, 43.6903804265057]]}"
89,3111331,107,Dawes Rd,107 Dawes Rd,M4C5B7,EAST YORK,Toronto,Detonia Park United Church,109001,3111332,107,,,,88,,,,,82,8,Dentonia Park United Church,Christian,,Mainstream,(416) 698-1200,,,,,,,,,,,,,Beaches-East York (19),19,TORONTO AND EAST YORK COMMUNITY COUNCIL,SO,Crescent Town (61),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.2966665423051, 43.6920916132747]]}"
90,20553,140,Dawes Rd,140 Dawes Rd,M4C5C2,EAST YORK,Toronto,Faith Presbyterian Community Church,109001,1273,140,,,,88,,,,,83,8,Faith Presbytherian Communit,Christian,,Mainstream,,,,,,,,,,,,,,Beaches-East York (19),19,TORONTO AND EAST YORK COMMUNITY COUNCIL,SO,Crescent Town (61),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.2976272053742, 43.6937784318434]]}"
91,330068,33,East Rd,33 East Rd,M1N1Z9,SCARBOROUGH,Toronto,Birch Cliff United Church,109001,113125,33,,,,7808,,,,,84,,Birch Cliff United Church,Christian,,,4166944081,,,,,,,,,,,,,Scarborough Southwest (20),20,SCARBOROUGH COMMUNITY COUNCIL,EA,Birchcliffe-Cliffside (122),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.2715110268002, 43.6880397278702]]}"
92,315020,57,Byng Ave,57 Byng Ave,M1L3N8,SCARBOROUGH,Toronto,,106008,112950,57,,,,9832,,,,,85,,Birchcliff Orange Centre,Christian,,,4167540473,,,,,,,,,,,,,Scarborough Southwest (20),20,SCARBOROUGH COMMUNITY COUNCIL,EA,Oakridge (121),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.2800207552413, 43.6936412020205]]}"
93,343955,96,Highview Ave,96 Highview Ave,M1N2H7,SCARBOROUGH,Toronto,Birchcliffe Heights United,109001,112695,96,,,,9828,,,,,86,,Birchcliffe Heights United C,Christian,,,,,,,,,,,,,,,,Scarborough Southwest (20),20,SCARBOROUGH COMMUNITY COUNCIL,EA,Birchcliffe-Cliffside (122),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.261418731883, 43.7010905721199]]}"
94,309549,255,Blantyre Ave,255 Blantyre Ave,M1N2S2,SCARBOROUGH,Toronto,,109001,113214,255,,,,7377,,,,,87,,Fallingbrook Heights Baptist,Christian,,,4164843285,,,,,,,,,,,,,Scarborough Southwest (20),20,SCARBOROUGH COMMUNITY COUNCIL,EA,Birchcliffe-Cliffside (122),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.2818100501187, 43.6833631328924]]}"
95,399627,35,Wood Glen Rd,35 Wood Glen Rd,M1N2V8,SCARBOROUGH,Toronto,,109001,113201,35,,,,9260,,,,,88,,Fallingbrook Presbyterian Ch,Christian,,,,,,,,,,,,,,,,Scarborough Southwest (20),20,SCARBOROUGH COMMUNITY COUNCIL,EA,Birchcliffe-Cliffside (122),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.2756755936016, 43.6841760306223]]}"
96,7683452,2000,Queen St E,2000 Queen St E,,former TORONTO,Toronto,Bellefair United Church,109001,7683440,2000,,,,4237,,,,,89,,Bellefair United Church,Christian,,,4166913951,,,,,,,,,,,,,Beaches-East York (19),19,TORONTO AND EAST YORK COMMUNITY COUNCIL,SO,The Beaches (63),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.3002228468659, 43.6702135929711]]}"
97,833923,16,Lockwood Rd,16 Lockwood Rd,M4L3M8,former TORONTO,Toronto,,100001,1142261,16,,,,3863,,,,,90,,Corpus Christi Rectory,Christian,,,4166940482,,,,,,,,,,,,,Beaches-East York (19),19,TORONTO AND EAST YORK COMMUNITY COUNCIL,SO,The Beaches (63),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.3098585548533, 43.6685838907292]]}"
98,14070489,75,Glen Manor Dr,75 Glen Manor Dr,M4E3V3,former TORONTO,Toronto,,115001,20043563,75,,,,3520,,,,,91,,Beaches Presbyterian Church,Christian,,,,,,,,,,,,,,,,Beaches-East York (19),19,TORONTO AND EAST YORK COMMUNITY COUNCIL,SO,The Beaches (63),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.29224928169782, 43.6711695517984]]}"
99,836442,72,Main St,72 Main St,M4E2V7,former TORONTO,Toronto,Calvary Baptist Church,109001,1140025,72,,,,234,,,,,92,,Calvary Baptist Church,Christian,,,,,,,,,,,,,,,,Beaches-East York (19),19,TORONTO AND EAST YORK COMMUNITY COUNCIL,SO,East End-Danforth (62),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.2993570678615, 43.6810612130581]]}"
100,766949,200,Balsam Ave,200 Balsam Ave,M4E3C3,former TORONTO,Toronto,,100001,1140313,200,,,,2944,,,,,93,,Kampo Gangra Drubgyud Ling,Buddhist,,,,,,,,,,,,,,,,Beaches-East York (19),19,TORONTO AND EAST YORK COMMUNITY COUNCIL,SO,The Beaches (63),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.2905231636013, 43.679076527075104]]}"
101,2921144,84,Swanwick Ave,84 Swanwick Ave,M4E1Z7,former TORONTO,Toronto,The Church Of Jesus Christ,109001,2921059,84,,,,4519,,,,,94,,Can Po Chai Temple Inc,Buddhist,,,,,,,,,,,,,,,,Beaches-East York (19),19,TORONTO AND EAST YORK COMMUNITY COUNCIL,SO,East End-Danforth (62),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.297347307889, 43.6829000015953]]}"
102,876019,21,Swanwick Ave,21 Swanwick Ave,M4E1Z2,former TORONTO,Toronto,Emmanuel Presyterian Church,109001,1139901,21,,,,4519,,,,,95,,All Peoples Korean Presbyter,Christian,,,,,,,,,,,,,,,,Beaches-East York (19),19,TORONTO AND EAST YORK COMMUNITY COUNCIL,SO,East End-Danforth (62),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.3007175427882, 43.681561815443]]}"
103,8211625,2174-2178,Danforth Ave,2174-2178 Danforth Ave,M4C1K3,former TORONTO,Toronto,Danforth Mennonite Church,109001,8211501,2174,,2178,,86,,,,,96,,Danforth Mennonite Church,Christian,,,,,,,,,,,,,,,,Beaches-East York (19),19,TORONTO AND EAST YORK COMMUNITY COUNCIL,SO,East End-Danforth (62),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.3104035176499, 43.6864404365181]]}"
104,885323,300,Wolverleigh Blvd,300 Wolverleigh Blvd,M4C1S6,former TORONTO,Toronto,St Brigid Roman Catholic,109001,1139425,300,,,,389,,,,,97,,St Brigid Roman Catholic Chu,Catholic,,,,,,,,,,,,,,,,Beaches-East York (19),19,TORONTO AND EAST YORK COMMUNITY COUNCIL,SO,Danforth Village - Toronto (66),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.31772897661641, 43.6866873940382]]}"
105,875147,346,Strathmore Blvd,346 Strathmore Blvd,M4C1N3,former TORONTO,Toronto,Church Of Christ,109001,1139618,346,,,,346,,,,,98,,Church Of Christ,Christian,,,,,,,,,,,,,,,,Beaches-East York (19),19,TORONTO AND EAST YORK COMMUNITY COUNCIL,SO,Danforth Village - Toronto (66),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.3234210307871, 43.6845358897009]]}"
106,10379331,740,Pape Ave,740 Pape Ave,M4K3S7,former TORONTO,Toronto,Nisbet Lodge,115001,10367785,740,,,,280,,,,,99,,Calvary Church,Christian,,,,,,,,,,,,,,,,Toronto-Danforth (14),14,TORONTO AND EAST YORK COMMUNITY COUNCIL,SO,Playter Estates-Danforth (67),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.3458558345141, 43.6805424818302]]}"
107,10430507,14,Dewhurst Blvd,14 Dewhurst Blvd,M4J3H9,former TORONTO,Toronto,Temple Baptist Church,109001,14063988,14,,,,93,,,,,100,,East Toronto Chinese Baptist,Christian,,,,,,,,,,,,,,,,Toronto-Danforth (14),14,TORONTO AND EAST YORK COMMUNITY COUNCIL,SO,Danforth Village - Toronto (66),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.3399811282277, 43.6805534467516]]}"
108,10010657,1050,Danforth Ave,1050 Danforth Ave,M4J1M2,former TORONTO,Toronto,The Danforth Gospel Temple,109001,10010625,1050,,,,86,,,,,101,,Danforth Gospel Temple,Christian,,,4164616061,,,,,,,,,,,,,Toronto-Danforth (14),14,TORONTO AND EAST YORK COMMUNITY COUNCIL,SO,Danforth Village - Toronto (66),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.3358673187543, 43.6810086161049]]}"
109,11272011,1084,Danforth Ave,1084 Danforth Ave,M4J1M2,former TORONTO,Toronto,St Frederics Temple,109001,11272009,1084,,,,86,,,,,102,,St Fredric'S Cathedral,Catholic,,,,,,,,,,,,,,,,Toronto-Danforth (14),14,TORONTO AND EAST YORK COMMUNITY COUNCIL,SO,Danforth Village - Toronto (66),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.3353502699149, 43.6811170044221]]}"
110,7930691,20,Caithness Ave,20 Caithness Ave,M4J3X7,former TORONTO,Toronto,,115001,20080140,20,,,,3102,,,,,103,,Toronto Nichiren Buddhist,Buddhist,,,,,,,,,,,,,,,,Toronto-Danforth (14),14,TORONTO AND EAST YORK COMMUNITY COUNCIL,SO,Danforth Village - Toronto (66),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.3354470361057, 43.6815530322272]]}"
111,11272008,1099,Danforth Ave,1099 Danforth Ave,M4J1M5,former TORONTO,Toronto,,115001,11272009,1099,,,,86,,,,,104,,St Catherine Of Siena Cathol,Catholic,,,,,,,,,,,,,,,,Toronto-Danforth (14),14,TORONTO AND EAST YORK COMMUNITY COUNCIL,SO,Blake-Jones (69),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.3347857849924, 43.6807483063654]]}"
112,8822751,562,Jones Ave,562 Jones Ave,M4J3H1,former TORONTO,Toronto,Trustees Of Estonian Mission,109001,8822700,562,,,,3752,,,,,105,,Estonian Covenant Church,Christian,,,,,,,,,,,,,,,,Toronto-Danforth (14),14,TORONTO AND EAST YORK COMMUNITY COUNCIL,SO,Blake-Jones (69),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.3398167521753, 43.6784750742632]]}"
113,10575830,1278,Gerrard St E,1278 Gerrard St E,M4L1Y7,former TORONTO,Toronto,,109001,10575828,1278,,,,3495,,,,,106,,Chua Hoa-Nghiem Temple,Buddhist,,,4164061869,,,,,,,,,,,,,Toronto-Danforth (14),14,TORONTO AND EAST YORK COMMUNITY COUNCIL,SO,Greenwood-Coxwell (65),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.3275570403967, 43.6712843999134]]}"
114,1007932,511,Horner Ave,511 Horner Ave,M8W2B9,ETOBICOKE,Toronto,Seventh Day Adventists Church,109001,914437,511,,,,1823,,,,,107,,Bethel Seventh Day Adventist,Christian,,,,,,,,,,,,,,,,Etobicoke-Lakeshore (3),3,ETOBICOKE YORK COMMUNITY COUNCIL,WE,Alderwood (20),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.5462525914465, 43.6011971822908]]}"
115,10538341,10,Trinity Sq,10 Trinity Sq,M5G1B1,former TORONTO,Toronto,Church Of The Holy Trinity,109001,7762767,10,,,,11089,,,,,108,,Church  Of The Holy Trinity,Christian,,,4165984521,,,,,,,,,,,,,Toronto Centre (13),13,TORONTO AND EAST YORK COMMUNITY COUNCIL,SO,Bay Street Corridor (76),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.3813353969632, 43.654829223938]]}"
116,7664637,3674,Lake Shore Blvd W,3674 Lake Shore Blvd W,M8W1N6,ETOBICOKE,Toronto,Christ The King Catholic,109001,7664573,3674,,,,1962,,,,,109,,Christ The King Catholic Chu,Catholic,,,4162518983,,,,,,,,,,,,,Etobicoke-Lakeshore (3),3,ETOBICOKE YORK COMMUNITY COUNCIL,WE,Long Branch (19),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.5379965389573, 43.5942843966104]]}"
117,9879424,296,Judson St,296 Judson St,M8Z5T6,ETOBICOKE,Toronto,,115001,913949,296,,,,1886,,,,,110,,St Rosa Lee Roman Catholic,Catholic,,,,,,,,,,,,,,,,Etobicoke-Lakeshore (3),3,ETOBICOKE YORK COMMUNITY COUNCIL,WE,Mimico (17),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.5131240810469, 43.6133155163594]]}"
118,14190511,1536-1540,The Queensway,1536-1540 The Queensway,M8Z1T5,ETOBICOKE,Toronto,,109001,7641836,1536,,1540,,2603,,,,,111,,Queensway Cathedral,Catholic,,,4162550141,,,,,,,,,,,,,Etobicoke-Lakeshore (3),3,ETOBICOKE YORK COMMUNITY COUNCIL,WE,Islington-City Centre West (14),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.5374355658751, 43.6188846629622]]}"
119,1031761,256,Sheldon Ave,256 Sheldon Ave,M8W4X8,ETOBICOKE,Toronto,Church Of The Atonement,109001,914213,256,,,,2472,,,,,112,,Bishop'S Office,Catholic,,,,,,,,,,,,,,,,Etobicoke-Lakeshore (3),3,ETOBICOKE YORK COMMUNITY COUNCIL,WE,Alderwood (20),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.5465033100875, 43.6084715437855]]}"
120,1031761,256,Sheldon Ave,256 Sheldon Ave,M8W4X8,ETOBICOKE,Toronto,Church Of The Atonement,109001,914213,256,,,,2472,,,,,113,,Church Of The Atonement,Christian,,,4162595748,,,,,,,,,,,,,Etobicoke-Lakeshore (3),3,ETOBICOKE YORK COMMUNITY COUNCIL,WE,Alderwood (20),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.5465033100875, 43.6084715437855]]}"
121,1016024,62,Lunness Rd,62 Lunness Rd,M8W4M6,ETOBICOKE,Toronto,Alderwood Presbyterian Church,109001,914228,62,,,,2032,,,,,114,,Holy Family Coptic Catholic,Catholic,,,4162554942,,,,,,,,,,,,,Etobicoke-Lakeshore (3),3,ETOBICOKE YORK COMMUNITY COUNCIL,WE,Alderwood (20),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.5465123296298, 43.6067688748592]]}"
122,996022,44,Delma Dr,44 Delma Dr,M8W4N6,ETOBICOKE,Toronto,Alderwood United Church,109001,914383,44,,,,1452,,,,,115,,Alderwood United Church,Christian,,,4162524166,,,,,,,,,,,,,Etobicoke-Lakeshore (3),3,ETOBICOKE YORK COMMUNITY COUNCIL,WE,Alderwood (20),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.5511430491433, 43.6033069983362]]}"
123,1037394,195,The West Mall,195 The West Mall,M9C5K1,ETOBICOKE,Toronto,,104008,913339,195,,,,2604,,,,,116,,Baptist Convention Of Ont An,Christian,,,4166228600,,,,,,,,,,,,,Etobicoke-Lakeshore (3),3,ETOBICOKE YORK COMMUNITY COUNCIL,WE,Islington-City Centre West (14),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.5578275694379, 43.6268406634774]]}"
124,5524348,4258,Bloor St W,4258 Bloor St W,M9C1Z7,ETOBICOKE,Toronto,Bloordale United Church,109001,5524341,4258,,,,458,,,,,117,,Bloordale United Church,Christian,,,4166211710,,,,,,,,,,,,,Etobicoke Centre (2),2,ETOBICOKE YORK COMMUNITY COUNCIL,WE,Markland Woods (12),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.5688523206208, 43.634619391021]]}"
